tweet_id,timestamp,text,rating_numerator,rating_denominator,name,dog_stage,rating,numerator,denominator,num_result,count_of_multiple,retweet_count,favorite_count,jpg_url,Predicted_Breed
675710890956750848,2015-12-12 16:16:45,This is Lenny. He was just told that he couldn't explore the fish tank. 12/10 smh all that work for nothing https://t.co/JWi6YrpiO1,12,10,Lenny,,12/10,12,10,True,1,928,2046,https://pbs.twimg.com/media/CWCbd8ZWoAAtqoH.jpg,standard schnauzer
675531475945709568,2015-12-12 04:23:49,This is Ellie AKA Queen Slayer of the Orbs. Very self-motivated. Great yard. Rad foliage. 10/10 would pet diligently https://t.co/c9jmg3Xtzn,10,10,Ellie,,10/10,10,10,True,1,428,1276,https://pbs.twimg.com/media/CV_4ShmUYAA3wNu.jpg,pembroke
675522403582218240,2015-12-12 03:47:46,Meet Sammy. He's a Motorola Firefox. Hat under hoodie (must be a half-decent up and coming white rapper) 10/10 https://t.co/rO2zxf0OQ0,10,10,Sammy,,10/10,10,10,True,1,316,1122,https://pbs.twimg.com/media/CV_wCh8W4AEWWZ9.jpg,cocker spaniel
675497103322386432,2015-12-12 02:07:14,Meet Reggie. He's going for the world record. Must concentrate. Focus up pup. 11/10 we all believe in you Reggie https://t.co/h3AWz4AzuC,11,10,Reggie,,11/10,11,10,True,1,1443,3397,https://pbs.twimg.com/media/CV_ZAhcUkAUeKtZ.jpg,vizsla
675362609739206656,2015-12-11 17:12:48,This is Daisy. She loves that shoe. Still no seat belt. Super churlish. 12/10 the dogs are killing it today https://t.co/cZlkvgRPdn,12,10,Daisy,,12/10,12,10,True,1,262,1136,https://pbs.twimg.com/media/CV9etctWUAAl5Hp.jpg,labrador retriever
675111688094527488,2015-12-11 00:35:44,Say hello to Oliver. He thought what was inside the pillow should be outside the pillow. Blurry since birth. 8/10 https://t.co/lFU9W31Fg9,8,10,Oliver,,8/10,8,10,True,1,283,1042,https://pbs.twimg.com/media/CV56f54WsAEv4kJ.jpg,labrador retriever
675006312288268288,2015-12-10 17:37:00,Say hello to Mollie. This pic was taken after she bet all her toys on Ronda Rousey. 10/10 hang in there pupper https://t.co/QMmAqA9VqO,10,10,Mollie,pupper,10/10,10,10,True,1,252,1057,https://pbs.twimg.com/media/CV4aqCwWsAIi3OP.jpg,boxer
675003128568291329,2015-12-10 17:24:21,Meet Laela. She's adorable. Magnificent eyes. But I don't see a seat belt. Insubordinate.. and churlish. Still 12/10 https://t.co/pCGDgLkLo6,12,10,Laela,,12/10,12,10,True,1,517,1672,https://pbs.twimg.com/media/CV4XwYiWoAAHQIF.jpg,pembroke
674800520222154752,2015-12-10 03:59:15,This is Tedders. He broke his leg saving babies from the Pompeii eruption. 11/10 where's his Purple Heart? @POTUS https://t.co/cMI2AcLm4B,11,10,Tedders,,11/10,11,10,True,1,949,3240,https://pbs.twimg.com/media/CV1ffl3XAAAiFyr.jpg,pembroke
674788554665512960,2015-12-10 03:11:43,Say hello to Maggie. She's a Western Septic Downy. Pretends to be Mexican. Great hardwood flooring. 9/10 https://t.co/P3ElQ2wsjb,9,10,Maggie,,9/10,9,10,True,1,230,871,https://pbs.twimg.com/media/CV1Um8vWIAAmhQn.jpg,miniature poodle
674774481756377088,2015-12-10 02:15:47,This is Superpup. His head isn't proportional to his body. Has yet to serve any justice. 11/10 maybe one day pupper https://t.co/gxIFgg8ktm,11,10,Superpup,pupper,11/10,11,10,True,1,532,1213,https://pbs.twimg.com/media/CV1HztsWoAAuZwo.jpg,chihuahua
674743008475090944,2015-12-10 00:10:43,This is Sophie. She just saw a spider. 10/10 don't just stand there Sophie https://t.co/VagYftZccT,10,10,Sophie,,10/10,10,10,True,1,607,1514,https://pbs.twimg.com/media/CV0rL7RWEAAbhqm.jpg,bernese mountain dog
674670581682434048,2015-12-09 19:22:56,Meet Jeb &amp; Bush. Jeb is somehow stuck in that fence and Bush won't stop whispering sweet nothings in his ear. 9/10s https://t.co/NRNExUy9Hm,9,10,Jeb,,9/10,9,10,True,1,729,1751,https://pbs.twimg.com/media/CVzpUGUWUAAo7Vn.jpg,malamute
674468880899788800,2015-12-09 06:01:26,This is Louis. He thinks he's flying. 13/10 this is a legendary pup https://t.co/6d9WziPXmx,13,10,Louis,,13/10,13,10,True,1,2275,6676,https://pbs.twimg.com/media/CVwx3dQXAAA0ksL.jpg,chow
674422304705744896,2015-12-09 02:56:22,This is Ava. She doesn't understand flowers. 12/10 would caress firmly https://t.co/BxTJAFSIgk,12,10,Ava,,12/10,12,10,True,1,592,1536,https://pbs.twimg.com/media/CVwHgblWcAACWOD.jpg,golden retriever
674416750885273600,2015-12-09 02:34:18,This is Jonah. He's a Stinted Fisher Price. Enjoys chewing on his miniature RipStik. 10/10 very upbeat fellow https://t.co/7qjXy1uUYY,10,10,Jonah,,10/10,10,10,True,1,157,731,https://pbs.twimg.com/media/CVwCdCFW4AUHY4D.jpg,chihuahua
674291837063053312,2015-12-08 18:17:56,This is Kenny. He just wants to be included in the happenings. 11/10 https://t.co/2S6oye3XqK,11,10,Kenny,,11/10,11,10,True,1,6533,15817,https://pbs.twimg.com/media/CVuQ2LeUsAAIe3s.jpg,cardigan
674269164442398721,2015-12-08 16:47:50,"This is Bob. He's a Juniper Fitzsimmons. His body is 2, but his face is 85. Always looks miserable. Nice stool. 8/10 https://t.co/vYe9RlVz2N",8,10,Bob,,8/10,8,10,True,1,255,961,https://pbs.twimg.com/media/CVt8OmIWIAAbxvJ.jpg,pug
674262580978937856,2015-12-08 16:21:41,This is Gus. He's super stoked about being an elephant. Couldn't be happier. 9/10 for elephant pupper https://t.co/gJS1qU0jP7,9,10,Gus,pupper,9/10,9,10,True,1,498,1391,https://pbs.twimg.com/media/CVt2PawWIAEUkqW.jpg,greater swiss mountain dog
674255168825880576,2015-12-08 15:52:13,Say hello to Bobbay. He's a marshmallow wizard. 10/10 https://t.co/r6LZN1o1Gx,10,10,Bobbay,,10/10,10,10,True,1,619,1581,https://pbs.twimg.com/media/CVtvf6bWwAAd1rT.jpg,eskimo dog
674075285688614912,2015-12-08 03:57:26,Say hello to Mitch. He thinks that's a hat. Nobody has told him yet. 11/10 please no one tell him https://t.co/7jOPktauh4,11,10,Mitch,,11/10,11,10,True,1,316,1047,https://pbs.twimg.com/media/CVrL5YBWoAA_uPD.jpg,airedale
674053186244734976,2015-12-08 02:29:37,"This is Stanley. Yes he is aware of the spoon's presence, he just doesn't know what he should do about it. 10/10 https://t.co/gQAMg5ypW5",10,10,Stanley,,10/10,10,10,True,1,1441,3576,https://pbs.twimg.com/media/CVq3zAaWwAA8vpk.jpg,cardigan
674051556661161984,2015-12-08 02:23:09,This is Lucy. She knits. Specializes in toboggans. 10/10 I'd buy a toboggan from Lucy https://t.co/YE2XDHy4Yk,10,10,Lucy,,10/10,10,10,True,1,530,1564,https://pbs.twimg.com/media/CVq2UHwWEAAduMw.jpg,shih-tzu
674038233588723717,2015-12-08 01:30:12,This is Kaiya. She's an aspiring shoe model. 12/10 follow your dreams pupper https://t.co/nX8FiGRHvk,12,10,Kaiya,pupper,12/10,12,10,True,1,456,1176,https://pbs.twimg.com/media/CVqqMtiVEAEye_L.jpg,eskimo dog
674036086168010753,2015-12-08 01:21:40,Meet Daisy. She has no eyes &amp; her face has been blurry since birth. Quite the trooper tho. Still havin a blast. 9/10 https://t.co/jcNdw43BIP,9,10,Daisy,,9/10,9,10,True,1,240,906,https://pbs.twimg.com/media/CVqoPslWEAEk7EC.jpg,toy poodle
674019345211760640,2015-12-08 00:15:09,This is Acro. You briefly see her out of the corner of your eye. You look and she's not there. 10/10 mysterious pup https://t.co/fqiEsTduEs,10,10,Acro,,10/10,10,10,True,1,340,1208,https://pbs.twimg.com/media/CVqZBO8WUAAd931.jpg,collie
674014384960745472,2015-12-07 23:55:26,Say hello to Aiden. His eyes are magical. Loves his little Guy Fieri friend. Sneaky tongue slip. 11/10 would caress https://t.co/Ac37LOe3xD,11,10,Aiden,,11/10,11,10,True,1,714,1676,https://pbs.twimg.com/media/CVqUgTIUAAUA8Jr.jpg,pembroke
673956914389192708,2015-12-07 20:07:04,This is one esteemed pupper. Just graduated college. 10/10 what a champ https://t.co/nyReCVRiyd,10,10,one,pupper,10/10,10,10,True,1,1069,2091,https://pbs.twimg.com/media/CVpgPGwWoAEV7gG.jpg,pug
673708611235921920,2015-12-07 03:40:24,This is Riley. She's just an adorable football fan. 12/10 I'd watch the sports with her https://t.co/kLV8zUCfc8,12,10,Riley,,12/10,12,10,True,1,315,1153,https://pbs.twimg.com/media/CVl-Z0dWcAAs7wr.jpg,golden retriever
673707060090052608,2015-12-07 03:34:14,This is Raymond. He's absolutely terrified of floating tennis ball. 10/10 it'll be ok pupper https://t.co/QyH1CaY3SM,10,10,Raymond,pupper,10/10,10,10,True,1,434,1177,https://pbs.twimg.com/media/CVl8_EPWoAAcuSC.jpg,german short-haired pointer
673705679337693185,2015-12-07 03:28:45,This is Dot. He found out you only pretended to throw the ball that one time. You don't fuck with Dot. 8/10 https://t.co/Ymg4fwKlZd,8,10,Dot,,8/10,8,10,True,1,439,1337,https://pbs.twimg.com/media/CVl7u00WcAAufzR.jpg,shih-tzu
673688752737402881,2015-12-07 02:21:29,Meet Larry. He doesn't know how to shoe. 9/10 damn it Larry https://t.co/jMki5GOV3y,9,10,Larry,,9/10,9,10,True,1,534,1325,https://pbs.twimg.com/media/CVlsVs3WIAAja6m.jpg,soft-coated wheaten terrier
673686845050527744,2015-12-07 02:13:55,This is George. He's upset that the 4th of July isn't everyday. 11/10 https://t.co/wImU0jdx3E,11,10,George,,11/10,11,10,True,1,479,1544,https://pbs.twimg.com/media/CVlqi_AXIAASlcD.jpg,pekinese
673680198160809984,2015-12-07 01:47:30,This is Shnuggles. I would kill for Shnuggles. 13/10 https://t.co/GwvpQiQ7oQ,13,10,Shnuggles,,13/10,13,10,True,1,521,1460,https://pbs.twimg.com/media/CVlkid8WoAAqDlB.jpg,samoyed
673662677122719744,2015-12-07 00:37:52,This is Kendall. 12/10 would cuddle the hell out of https://t.co/fJulMurnfj,12,10,Kendall,,12/10,12,10,True,1,397,1339,https://pbs.twimg.com/media/CVlUfBbUwAQyfcD.jpg,labrador retriever
673656262056419329,2015-12-07 00:12:23,This is Albert AKA King Banana Peel. He's a kind ruler of the kitchen. Very jubilant pupper. 10/10 overall great dog https://t.co/PN8hxgZ9We,10,10,Albert,pupper,10/10,10,10,True,1,265,769,https://pbs.twimg.com/media/CVlOy3pW4AQ9H1K.jpg,bull mastiff
673612854080196609,2015-12-06 21:19:54,This is Jeffri. He's a speckled ice pupper. Very lazy. Enjoys the occasional swim. Rather majestic really. 7/10 https://t.co/0iyItbtkr8,7,10,Jeffri,pupper,7/10,7,10,True,1,802,1691,https://pbs.twimg.com/media/CVknUTlVEAARjU5.jpg,newfoundland
673359818736984064,2015-12-06 04:34:25,This is Steve. He was just relaxing in hot tub when he was intruded upon. 8/10 poor little pup https://t.co/EPq0MRAraJ,8,10,Steve,,8/10,8,10,True,1,728,1558,https://pbs.twimg.com/media/CVhBLohWEAAXtYl.jpg,english setter
673355879178194945,2015-12-06 04:18:46,This is Koda. She's a boss. Helps shift gears. Can even drive herself. Still no seat belt (reckless af). 11/10 https://t.co/0zUxlrhZrQ,11,10,Koda,,11/10,11,10,True,1,652,1606,https://pbs.twimg.com/media/CVg9mTYWIAAu7J6.jpg,rottweiler
673350198937153538,2015-12-06 03:56:12,This is Bella. She's a Genghis Flopped Canuck. Stuck in trash can. 9/10 not to happy about it https://t.co/RMv9EAv57u,9,10,Bella,,9/10,9,10,True,1,229,784,https://pbs.twimg.com/media/CVg4bo8WEAANEEE.jpg,west highland white terrier
673320132811366400,2015-12-06 01:56:44,This is Frankie. He's wearing blush. 11/10 really accents the cheek bones https://t.co/iJABMhVidf,11,10,Frankie,,11/10,11,10,True,1,8705,14441,https://pbs.twimg.com/media/CVgdFjNWEAAxmbq.jpg,samoyed
673270968295534593,2015-12-05 22:41:22,This is Mac. His dad's probably a lawyer. 11/10 https://t.co/mjC0QpXGum,11,10,Mac,,11/10,11,10,True,1,400,1134,https://pbs.twimg.com/media/CVfwXuWWIAAqnoi.jpg,shih-tzu
673213039743795200,2015-12-05 18:51:11,This is Dexter. He just got some big news. 10/10 https://t.co/CbvCUE6PFI,10,10,Dexter,,10/10,10,10,True,1,929,2410,https://pbs.twimg.com/media/CVe7r7QVEAAc4Bg.jpg,schipperke
672997845381865473,2015-12-05 04:36:04,Say hello to Kenzie. She is a fluff ball. 12/10 you'd need to taser me for me to let go of her https://t.co/dph1UHNJrg,12,10,Kenzie,,12/10,12,10,True,1,786,2092,https://pbs.twimg.com/media/CVb39_1XIAAMoIv.jpg,chow
672995267319328768,2015-12-05 04:25:50,This is Pumpkin. He can look in two different directions at once. Great with a screwdriver. 8/10 https://t.co/odpuqtz2Fq,8,10,Pumpkin,,8/10,8,10,True,1,328,1001,https://pbs.twimg.com/media/CVb1mRiWcAADBsE.jpg,french bulldog
672988786805112832,2015-12-05 04:00:04,This is Schnozz. He's had a blurred tail since birth. Hasn't let that stop him. 10/10 inspirational pupper https://t.co/a3zYMcvbXG,10,10,Schnozz,pupper,10/10,10,10,True,1,314,1039,https://pbs.twimg.com/media/CVbvjKqW4AA_CuD.jpg,lakeland terrier
672975131468300288,2015-12-05 03:05:49,This is Chuckles. He is one skeptical pupper. 10/10 stay woke Chuckles https://t.co/ZlcF0TIRW1,10,10,Chuckles,pupper,10/10,10,10,True,1,1015,1813,https://pbs.twimg.com/media/CVbjRSIWsAElw2s.jpg,pug
672968025906282496,2015-12-05 02:37:35,This is Gustaf. He's a purebred Chevy Equinox. Loves to shred. Gnarly lil pup. Great with the babes. 11/10 https://t.co/7CbO2eMAgJ,11,10,Gustaf,,11/10,11,10,True,1,602,1405,https://pbs.twimg.com/media/CVbc2V2WsAE3-kn.jpg,toy poodle
672964561327235073,2015-12-05 02:23:49,This is Terry. He's a Toasty Western Sriracha. Doubles as a table. Great for parties. 10/10 would highly recommend https://t.co/1ui7a1ZLTT,10,10,Terry,,10/10,10,10,True,1,701,1530,https://pbs.twimg.com/media/CVbZsouWUAIsxMc.jpg,chihuahua
672877615439593473,2015-12-04 20:38:19,This is Oscar. He's getting bombarded with the snacks. Not sure he's happy about it. 8/10 for Oscar https://t.co/dJHI7uC2y3,8,10,Oscar,,8/10,8,10,True,1,405,1096,https://pbs.twimg.com/media/CVaKn75XAAEU09u.jpg,chihuahua
672834301050937345,2015-12-04 17:46:12,"This is Ed. He's not mad, just disappointed. 10/10 https://t.co/BIljU0zhLN",10,10,Ed,,10/10,10,10,True,1,623,1398,https://pbs.twimg.com/media/CVZjOktVAAAtigw.jpg,pembroke
672640509974827008,2015-12-04 04:56:09,This is Leonidas. He just got rekt by a snowball. 9/10 doggy down https://t.co/uNrmYDUa9M,9,10,Leonidas,,9/10,9,10,True,1,348,1032,https://pbs.twimg.com/media/CVWy9v-VAAALSoE.jpg,chesapeake bay retriever
672594978741354496,2015-12-04 01:55:13,Meet Scott. Just trying to catch his train to work. Doesn't need everybody staring. 9/10 ignore the haters pupper https://t.co/jyXbZ35MYz,9,10,Scott,pupper,9/10,9,10,True,1,661,1411,https://pbs.twimg.com/media/CVWJkJXWsAInlZl.jpg,great pyrenees
672591762242805761,2015-12-04 01:42:26,This is Taz. He boxes leaves. 10/10 https://t.co/bWQ0iIcP0w,10,10,Taz,,10/10,10,10,True,1,367,1014,https://pbs.twimg.com/media/CVWGotpXAAMRfGq.jpg,kuvasz
672488522314567680,2015-12-03 18:52:12,"This is Jackie. She was all ready to go out, but her friends just cancelled on her. 10/10 hang in there Jackie https://t.co/rVfi6CCidK",10,10,Jackie,,10/10,10,10,True,1,482,1187,https://pbs.twimg.com/media/CVUovvHWwAAD-nu.jpg,doberman
672482722825261057,2015-12-03 18:29:09,This is light saber pup. Ready to fight off evil with light saber. 10/10 true hero https://t.co/LPPa3btIIt,10,10,light,,10/10,10,10,True,1,665,1221,https://pbs.twimg.com/media/CVUjd14W4AE8tvO.jpg,west highland white terrier
672481316919734272,2015-12-03 18:23:34,Say hello to Jazz. She should be on the cover of Vogue. 12/10 gorgeous pupper https://t.co/mVCMemhXAP,12,10,Jazz,pupper,12/10,12,10,True,1,137,757,https://pbs.twimg.com/media/CVUiMUeW4AEQgkU.jpg,border collie
672466075045466113,2015-12-03 17:23:00,This is Franq and Pablo. They're working hard getting ready for Christmas. 12/10 for both. Amazing pups https://t.co/8lKFBOQ2J5,12,10,Franq,,12/10,12,10,True,1,598,1447,https://pbs.twimg.com/media/CVUUU_EWoAAxABV.jpg,cocker spaniel
672272411274932228,2015-12-03 04:33:27,This is Pippin. He is terrified of his new little yellow giraffe. 11/10 https://t.co/ZICNl6tIr5,11,10,Pippin,,11/10,11,10,True,1,3677,6888,https://pbs.twimg.com/media/CVRkLuJWUAAhhYp.jpg,pug
672264251789176834,2015-12-03 04:01:02,This is Kreg. He has the eyes of a tyrannical dictator. Will not rest until household is his. 10/10 https://t.co/TUeuaOmunV,10,10,Kreg,,10/10,10,10,True,1,383,1212,https://pbs.twimg.com/media/CVRcxJ-WsAAXOhO.jpg,chihuahua
672254177670729728,2015-12-03 03:21:00,This is Rolf. He's having the time of his life. 11/10 good pupper https://t.co/OO6MqEbqG3,11,10,Rolf,pupper,11/10,11,10,True,1,800,1515,https://pbs.twimg.com/media/CVRTmz1WcAA4uMF.jpg,pug
672245253877968896,2015-12-03 02:45:32,Meet Snickers. He's adorable. Also comes in t-shirt mode. 12/10 I would aggressively caress Snickers https://t.co/aCRKDaFmVr,12,10,Snickers,,12/10,12,10,True,1,169,733,https://pbs.twimg.com/media/CVRLfeoW4AA_ldZ.jpg,chihuahua
672239279297454080,2015-12-03 02:21:48,This is Ridley. He doesn't know how to couch. 7/10 https://t.co/UHJE0UgMf7,7,10,Ridley,,7/10,7,10,True,1,347,953,https://pbs.twimg.com/media/CVRGDrsWsAAUWSF.jpg,pug
672222792075620352,2015-12-03 01:16:17,This is Cal. He's a Swedish Geriatric Cheddar. Upset because the pope is laughing at his eyebrows. 9/10 https://t.co/EW4MsOrF5O,9,10,Cal,,9/10,9,10,True,1,231,833,https://pbs.twimg.com/media/CVQ3EDdWIAINyhM.jpg,beagle
672169685991993344,2015-12-02 21:45:16,This is Bradley. That is his sandwich. He carries it everywhere. 10/10 https://t.co/AjBkGTyCeO,10,10,Bradley,,10/10,10,10,True,1,408,1074,https://pbs.twimg.com/media/CVQGv-vUwAEUjCj.jpg,cocker spaniel
672160042234327040,2015-12-02 21:06:56,This is Bubba. He's a Titted Peebles Aorta. Evolutionary masterpiece. Comfortable with his body. 8/10 great pupper https://t.co/aNkkl5nH3W,8,10,Bubba,pupper,8/10,8,10,True,1,395,918,https://pbs.twimg.com/media/CVP9_beUEAAwURR.jpg,pug
672095186491711488,2015-12-02 16:49:14,This is Tuco. That's the toast that killed his father. 9/10 https://t.co/ujnWy26RMe,9,10,Tuco,,9/10,9,10,True,1,395,1063,https://pbs.twimg.com/media/CVPDAR9XIAAm8QB.jpg,pug
672068090318987265,2015-12-02 15:01:33,Say hello to Gizmo. He's upset because he's not sure if he's really big or the shopping cart is really small. 7/10 https://t.co/XkMtCGhr4a,7,10,Gizmo,,7/10,7,10,True,1,564,1389,https://pbs.twimg.com/media/CVOqW8eUkAESTHj.jpg,pug
671896809300709376,2015-12-02 03:40:57,This is Lola. She fell asleep on a piece of pizza. 10/10 frighteningly relatable https://t.co/eqmkr2gmPH,10,10,Lola,,10/10,10,10,True,1,4519,9016,https://pbs.twimg.com/media/CVMOlMiWwAA4Yxl.jpg,chow
671891728106971137,2015-12-02 03:20:45,This is Mojo. Apparently he's too cute for a seat belt. Hella careless. I'd still pet him tho. 11/10 buckle up pup https://t.co/dzZYx2NByW,11,10,Mojo,,11/10,11,10,True,1,618,1415,https://pbs.twimg.com/media/CVMJ9guXAAAhAiK.jpg,labrador retriever
671866342182637568,2015-12-02 01:39:53,Meet Dylan. He can use a fork but clearly can't put on a sweatshirt correctly. Looks like a disgruntled teen. 10/10 https://t.co/FWJQ1zQLiI,10,10,Dylan,,10/10,10,10,True,1,548,1191,https://pbs.twimg.com/media/CVLy3zFWoAA93qJ.jpg,labrador retriever
671789708968640512,2015-12-01 20:35:22,This is space pup. He's very confused. Tries to moonwalk at one point. Super spiffy uniform. 13/10 I love space pup https://t.co/SfPQ2KeLdq,13,10,space,,13/10,13,10,True,1,3811,7527,https://pbs.twimg.com/tweet_video_thumb/CVKtH-4WIAAmiQ5.png,dalmatian
671542985629241344,2015-12-01 04:14:59,"This is JD (stands for ""just dog""). He's like Airbud but with trading card games instead of sports. 10/10 much skill https://t.co/zzueJV9jCF",10,10,JD,,10/10,10,10,True,1,616,1166,https://pbs.twimg.com/media/CVHMyHMWwAALYXs.jpg,shetland sheepdog
671536543010570240,2015-12-01 03:49:23,This is Reginald. He's pondering what life would be like without so much damn skin. 9/10 it'll be ok buddy https://t.co/1U5Ro5FA4c,9,10,Reginald,,9/10,9,10,True,1,441,1253,https://pbs.twimg.com/media/CVHG6_AWwAEJf_u.jpg,pug
671528761649688577,2015-12-01 03:18:27,Meet Jax. He's in the middle of a serious conversation and is trying unbelievably hard not to laugh. 10/10 https://t.co/HwiLcDPaCi,10,10,Jax,,10/10,10,10,True,1,280,896,https://pbs.twimg.com/media/CVG_2I-WIAASKSS.jpg,doberman
671520732782923777,2015-12-01 02:46:33,Meet Alejandro. He's an extremely seductive pup. 10/10 https://t.co/C7dPcCUNpF,10,10,Alejandro,,10/10,10,10,True,1,582,1499,https://pbs.twimg.com/media/CVG4i9UWEAAUH3U.jpg,pomeranian
671518598289059840,2015-12-01 02:38:04,This is Scruffers. He's being violated on multiple levels and is not happy about it. 9/10 hang in there Scruffers https://t.co/nLQoltwEZ7,9,10,Scruffers,,9/10,9,10,True,1,319,1010,https://pbs.twimg.com/media/CVG2l9jUYAAwg-w.jpg,lakeland terrier
671504605491109889,2015-12-01 01:42:28,This is Charlie. He was just informed that dogs can't be Jedi. 11/10 https://t.co/mGW5c50mPA,11,10,Charlie,,11/10,11,10,True,1,3866,7495,https://pbs.twimg.com/media/CVGp4LKWoAAoD03.jpg,toy poodle
671486386088865792,2015-12-01 00:30:04,This is Malcolm. He just saw a spider. 10/10 https://t.co/ympkwF65Dx,10,10,Malcolm,,10/10,10,10,True,1,226,621,https://pbs.twimg.com/media/CVGZTboUsAATohd.jpg,german shepherd
671485057807351808,2015-12-01 00:24:48,Meet Penelope. She is a white Macadamias Duodenum. Very excited about wall. Lives on Frosted Flakes. 11/10 good pup https://t.co/CqcRagJlyS,11,10,Penelope,,11/10,11,10,True,1,253,806,https://pbs.twimg.com/media/CVGYGNYXAAAQ9m-.jpg,samoyed
671355857343524864,2015-11-30 15:51:24,This is Lou. He's a Petrarch Sunni Pinto. Well-behaved pup. Little legs just hang there. 10/10 would pet firmly https://t.co/FoCULrC3rD,10,10,Lou,,10/10,10,10,True,1,119,508,https://pbs.twimg.com/media/CVEilyCUwAETbJ-.jpg,miniature poodle
671186162933985280,2015-11-30 04:37:05,This is Sparky. That's his pancake now. He will raise it as his own. 10/10 https://t.co/96tMaWyoWt,10,10,Sparky,,10/10,10,10,True,1,241,788,https://pbs.twimg.com/media/CVCIQX7UkAEzqh_.jpg,chihuahua
671134062904504320,2015-11-30 01:10:04,Say hello to Clarence. He's a western Alkaline Pita. Very proud of himself for dismembering his stuffed dog pal 8/10 https://t.co/BHxr9O7wJY,8,10,Clarence,,8/10,8,10,True,1,212,796,https://pbs.twimg.com/media/CVBY3e7XIAAAE4Y.jpg,shih-tzu
671115716440031232,2015-11-29 23:57:10,"Meet Phred. He isn't steering, looking at the road, or wearing a seatbelt. Phred is a rolling tornado of danger 6/10 https://t.co/mZD7Bo7HfV",6,10,Phred,,6/10,6,10,True,1,842,1436,https://pbs.twimg.com/media/CVBILUgVAAA1ZUr.jpg,malinois
671109016219725825,2015-11-29 23:30:32,This is Toby. He asked for chocolate cake for his birthday but was given vanilla instead. 8/10 it'll be ok Toby https://t.co/sYi2G0he4H,8,10,Toby,,8/10,8,10,True,1,478,1225,https://pbs.twimg.com/media/CVBCFkyU4AE2Wcr.jpg,basenji
670840546554966016,2015-11-29 05:43:44,Meet Colby. He's that one cool friend that gets you into every party. Great hat. Sneaky tongue slip. 10/10 good pup https://t.co/jBnz3MjTzX,10,10,Colby,,10/10,10,10,True,1,213,634,https://pbs.twimg.com/media/CU9N6upXAAAbtQe.jpg,shih-tzu
670833812859932673,2015-11-29 05:16:59,This is Jett. He is unimpressed by flower. 7/10 https://t.co/459qWNnV3F,7,10,Jett,,7/10,7,10,True,1,135,474,https://pbs.twimg.com/media/CU9HyzSWIAAVcte.jpg,pekinese
670832455012716544,2015-11-29 05:11:35,This is Amy. She is Queen Starburst. 10/10 unexplainably juicy https://t.co/Hj2HtxpcSx,10,10,Amy,,10/10,10,10,True,1,242,780,https://pbs.twimg.com/media/CU9GjzrUkAAWPh4.jpg,malinois
670823764196741120,2015-11-29 04:37:03,This is Remington. He's a man dime. 12/10 https://t.co/m3ufSDwHHJ,12,10,Remington,,12/10,12,10,True,1,205,824,https://pbs.twimg.com/media/CU8-puBWwAAR8Xl.jpg,labrador retriever
670815497391357952,2015-11-29 04:04:12,This is Sage. He likes to burn shit. 10/10 https://t.co/nLYruSMRe6,10,10,Sage,,10/10,10,10,True,1,1708,3410,https://pbs.twimg.com/media/CU83IZ8W4AEIh4y.jpg,american staffordshire terrier
670811965569282048,2015-11-29 03:50:10,Meet Maggie. She enjoys her stick in the yard. Very content. Much tranquility. 10/10 keep it up pup https://t.co/eYP9i9gfYn,10,10,Maggie,,10/10,10,10,True,1,295,1202,https://pbs.twimg.com/media/CU8z65IUEAQBc4q.jpg,basset
670807719151067136,2015-11-29 03:33:17,"Say hello to Andy. He can balance on one foot, obliterate u in checkers, &amp; transform into a rug. 11/10 much talents https://t.co/idzH8JH06g",11,10,Andy,,11/10,11,10,True,1,546,1234,https://pbs.twimg.com/media/CU8v-rdXIAId12Z.jpg,old english sheepdog
670804601705242624,2015-11-29 03:20:54,Meet Mason. He's a total frat boy. Pretends to be Hawaiian. Head is unbelievably round. 10/10 would pet so damn well https://t.co/DM3ZP3AA7b,10,10,Mason,,10/10,10,10,True,1,1035,2098,https://pbs.twimg.com/media/CU8tOJZWUAAlNoF.jpg,pomeranian
670797304698376195,2015-11-29 02:51:54,This is Trigger. He was minding his own business on stair when he overheard someone say they don't like bacon. 11/10 https://t.co/yqohZK4CL0,11,10,Trigger,,11/10,11,10,True,1,262,780,https://pbs.twimg.com/media/CU8mlhoVAAAteS5.jpg,pembroke
670780561024270336,2015-11-29 01:45:22,This is Traviss. He has no ears. Two rare dogs in background. I bet they all get along nicely. 7/10s I'd pet all https://t.co/Viu56hVhhP,7,10,Traviss,,7/10,7,10,True,1,317,831,https://pbs.twimg.com/media/CU8XW2dWwAA-Lmc.jpg,labrador retriever
670764103623966721,2015-11-29 00:39:59,Meet Vincent. He's a wild Adderall Cayenne. Shipped for free. Always fresh. Never frozen. 10/10 great purchase https://t.co/ZfS7chSsi7,10,10,Vincent,,10/10,10,10,True,1,466,1154,https://pbs.twimg.com/media/CU8IY0pWIAA2AJ-.jpg,norfolk terrier
670755717859713024,2015-11-29 00:06:39,Say hello to Gin &amp; Tonic. They're having a staring contest. Very very intense. 9/10 for both https://t.co/F6bI9dF16E,9,10,Gin,,9/10,9,10,True,1,123,475,https://pbs.twimg.com/media/CU8AwZ_UsAA-Lbu.jpg,keeshond
